trade_id_ref,match_status,price_diff_pct,quantity_diff_pct,side_match,injected_break_type,stage
coinbase:1073146245,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146244,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146243,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146242,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146241,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146240,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146239,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146249,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146250,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146252,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146251,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146253,matched,0.0000,0.0000,True,none,clearing
kraken:105348318,matched,0.0000,0.0000,True,none,clearing
kraken:105348319,matched,0.0000,0.0000,True,none,clearing
kraken:105348320,matched,0.0000,0.0000,True,none,clearing
kraken:105348321,matched,0.0000,0.0000,True,none,clearing
kraken:105348322,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146254,matched,0.0000,0.0000,True,none,clearing
kraken:105348323,broken,1.9400,0.0000,True,price_mismatch,clearing
coinbase:1073146255,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146256,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146257,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146261,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146260,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146259,matched,0.0000,0.0000,True,timing_breach,clearing
coinbase:1073146258,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146263,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146262,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146265,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146264,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146268,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146267,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146266,matched,0.0000,0.0000,True,none,clearing
kraken:105348324,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146269,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146271,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146270,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146272,broken,0.0000,0.1846,True,quantity_mismatch,clearing
coinbase:1073146273,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146274,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146275,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146276,matched,0.0000,0.0000,True,none,clearing
kraken:105348325,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146277,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146278,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146279,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146280,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146281,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146282,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146288,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146287,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146286,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146285,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146284,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146283,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146289,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146290,broken,0.0000,0.0000,False,side_mismatch,clearing
coinbase:1073146291,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146292,matched,0.0000,0.0000,True,none,clearing
kraken:105348326,matched,0.0000,0.0000,True,none,clearing
kraken:105348327,matched,0.0000,0.0000,True,none,clearing
kraken:105348328,matched,0.0000,0.0000,True,none,clearing
kraken:105348329,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146293,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146294,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146295,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146296,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146297,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146298,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146299,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146300,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146301,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146302,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146303,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146304,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146309,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146308,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146307,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146306,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146305,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146310,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146311,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146312,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146313,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146314,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146315,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146316,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146317,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146318,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146319,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146320,matched,0.0000,0.0000,True,timing_breach,clearing
coinbase:1073146321,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146325,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146324,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146323,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146322,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146326,matched,0.0000,0.0000,True,none,clearing
kraken:105348330,matched,0.0000,0.0000,True,none,clearing
kraken:105348331,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146327,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146328,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146331,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146330,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146329,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146332,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146333,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146336,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146335,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146334,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146337,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146338,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146339,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146340,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146341,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146342,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146360,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146359,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146358,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146357,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146356,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146355,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146354,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146353,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146352,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146351,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146350,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146349,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146348,missing,,,,,clearing
coinbase:1073146347,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146346,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146345,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146344,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146343,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146361,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146362,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146363,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146364,broken,0.0000,100.0000,True,quantity_mismatch,clearing
coinbase:1073146366,matched,0.0000,0.0000,True,timing_breach,clearing
coinbase:1073146365,broken,0.0000,1.2279,True,quantity_mismatch,clearing
coinbase:1073146367,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146368,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146369,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146370,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146371,matched,0.0000,0.0000,True,timing_breach,clearing
coinbase:1073146372,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146373,matched,0.0000,0.0000,True,none,clearing
kraken:105348332,matched,0.0000,0.0000,True,none,clearing
kraken:105348333,matched,0.0000,0.0000,True,none,clearing
kraken:105348334,matched,0.0000,0.0000,True,none,clearing
kraken:105348335,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146374,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146375,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146376,matched,0.0000,0.0000,True,timing_breach,clearing
coinbase:1073146377,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146378,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146379,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146380,matched,0.0000,0.0000,True,timing_breach,clearing
coinbase:1073146381,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146382,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146383,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146384,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146385,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146386,broken,0.0000,100.0000,True,quantity_mismatch,clearing
coinbase:1073146392,broken,0.0000,0.0000,False,side_mismatch,clearing
coinbase:1073146391,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146390,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146389,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146388,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146387,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146393,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146394,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146395,broken,0.0000,0.5978,True,quantity_mismatch,clearing
coinbase:1073146397,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146396,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146399,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146398,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146401,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146400,matched,0.0000,0.0000,True,timing_breach,clearing
coinbase:1073146402,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146404,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146403,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146406,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146405,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146407,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146408,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146409,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146410,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146411,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146415,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146414,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146413,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146412,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146416,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146417,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146418,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146419,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146420,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146421,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146422,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146423,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146424,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146425,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146426,broken,0.0000,0.0000,False,side_mismatch,clearing
coinbase:1073146427,missing,,,,,clearing
coinbase:1073146428,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146429,broken,0.7916,0.0000,True,price_mismatch,clearing
coinbase:1073146430,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146431,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146432,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146433,matched,0.0000,0.0000,True,none,clearing
kraken:105348336,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146434,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146435,matched,0.0000,0.0000,True,none,clearing
kraken:105348337,matched,0.0000,0.0000,True,none,clearing
kraken:105348338,broken,0.8618,0.0000,True,price_mismatch,clearing
kraken:105348339,matched,0.0000,0.0000,True,none,clearing
kraken:105348340,matched,0.0000,0.0000,True,timing_breach,clearing
kraken:105348341,matched,0.0000,0.0000,True,none,clearing
kraken:105348342,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146436,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146437,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146438,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146439,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146440,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146441,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146442,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146443,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146444,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146445,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146446,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146447,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146448,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146449,broken,0.5398,0.0000,True,price_mismatch,clearing
kraken:105348343,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146450,matched,0.0000,0.0000,True,timing_breach,clearing
coinbase:1073146451,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146453,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146452,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146454,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146455,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146456,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146457,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146458,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146459,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146460,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146461,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146462,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146463,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146464,broken,0.0000,0.0000,False,side_mismatch,clearing
coinbase:1073146465,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146466,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146467,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146468,matched,0.0000,0.0000,True,timing_breach,clearing
kraken:105348344,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146469,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146470,broken,0.8683,0.0000,True,price_mismatch,clearing
coinbase:1073146471,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146472,matched,0.0000,0.0000,True,timing_breach,clearing
coinbase:1073146473,broken,0.0000,100.0000,True,quantity_mismatch,clearing
coinbase:1073146474,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146475,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146476,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146477,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146478,broken,0.0000,100.0000,True,quantity_mismatch,clearing
coinbase:1073146481,matched,0.0000,0.0000,True,timing_breach,clearing
coinbase:1073146480,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146479,broken,0.0000,1.8558,True,quantity_mismatch,clearing
kraken:105348345,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146482,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146483,matched,0.0000,0.0000,True,none,clearing
kraken:105348346,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146484,broken,1.2764,0.0000,True,price_mismatch,clearing
coinbase:1073146485,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146486,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146487,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146488,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146489,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146490,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146491,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146492,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146493,matched,0.0000,0.0000,True,none,clearing
kraken:105348347,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146498,broken,1.2345,0.0000,True,price_mismatch,clearing
coinbase:1073146497,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146496,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146495,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146494,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146499,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146500,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146501,broken,0.0000,14.2857,True,quantity_mismatch,clearing
coinbase:1073146502,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146503,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146505,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146504,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146508,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146507,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146506,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146511,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146510,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146509,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146512,broken,0.2067,0.0000,True,price_mismatch,clearing
coinbase:1073146513,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146514,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146515,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146516,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146517,broken,0.0000,25.0000,True,quantity_mismatch,clearing
kraken:105348348,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146518,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146519,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146520,matched,0.0000,0.0000,True,timing_breach,clearing
coinbase:1073146521,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146522,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146523,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146525,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146524,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146532,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146531,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146530,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146529,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146528,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146527,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146526,broken,1.2445,0.0000,True,price_mismatch,clearing
coinbase:1073146542,matched,0.0000,0.0000,True,timing_breach,clearing
coinbase:1073146541,broken,0.0000,0.7589,True,quantity_mismatch,clearing
coinbase:1073146540,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146539,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146538,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146537,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146536,broken,0.0000,0.5877,True,quantity_mismatch,clearing
coinbase:1073146535,broken,0.9326,0.0000,True,price_mismatch,clearing
coinbase:1073146534,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146533,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146543,matched,0.0000,0.0000,True,timing_breach,clearing
coinbase:1073146544,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146545,matched,0.0000,0.0000,True,none,clearing
kraken:105348349,matched,0.0000,0.0000,True,none,clearing
kraken:105348350,matched,0.0000,0.0000,True,none,clearing
kraken:105348351,broken,0.0000,0.4200,True,quantity_mismatch,clearing
coinbase:1073146546,broken,0.0000,100.0000,True,quantity_mismatch,clearing
kraken:105348352,matched,0.0000,0.0000,True,none,clearing
kraken:105348353,matched,0.0000,0.0000,True,none,clearing
kraken:105348354,matched,0.0000,0.0000,True,none,clearing
kraken:105348355,matched,0.0000,0.0000,True,none,clearing
kraken:105348356,matched,0.0000,0.0000,True,none,clearing
kraken:105348357,matched,0.0000,0.0000,True,none,clearing
kraken:105348358,matched,0.0000,0.0000,True,none,clearing
kraken:105348359,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146547,matched,0.0000,0.0000,True,timing_breach,clearing
coinbase:1073146553,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146552,missing,,,,,clearing
coinbase:1073146551,matched,0.0000,0.0000,True,timing_breach,clearing
coinbase:1073146550,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146549,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146548,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146555,broken,0.0000,0.0000,False,side_mismatch,clearing
coinbase:1073146554,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146556,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146557,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146558,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146559,broken,0.9355,0.0000,True,price_mismatch,clearing
coinbase:1073146560,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146561,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146562,matched,0.0000,0.0000,True,timing_breach,clearing
kraken:105348360,matched,0.0000,0.0000,True,none,clearing
kraken:105348361,matched,0.0000,0.0000,True,none,clearing
kraken:105348362,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146563,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146564,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146569,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146568,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146567,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146566,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146565,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146570,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146571,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146575,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146574,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146573,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146572,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146576,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146577,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146578,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146579,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146580,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146581,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146582,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146583,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146584,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146585,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146586,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146587,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146588,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146589,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146590,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146591,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146592,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146593,broken,1.7902,0.0000,True,price_mismatch,clearing
coinbase:1073146594,broken,1.0029,0.0000,True,price_mismatch,clearing
coinbase:1073146595,broken,1.6530,0.0000,True,price_mismatch,clearing
coinbase:1073146596,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146597,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146600,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146599,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146598,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146601,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146602,matched,0.0000,0.0000,True,none,clearing
kraken:105348363,matched,0.0000,0.0000,True,none,clearing
kraken:105348364,matched,0.0000,0.0000,True,none,clearing
kraken:105348365,broken,0.0000,1.6038,True,quantity_mismatch,clearing
coinbase:1073146603,matched,0.0000,0.0000,True,none,clearing
kraken:105348366,matched,0.0000,0.0000,True,none,clearing
kraken:105348367,broken,0.4663,0.0000,True,price_mismatch,clearing
kraken:105348368,matched,0.0000,0.0000,True,none,clearing
kraken:105348369,matched,0.0000,0.0000,True,none,clearing
kraken:105348370,matched,0.0000,0.0000,True,none,clearing
kraken:105348371,matched,0.0000,0.0000,True,none,clearing
kraken:105348372,matched,0.0000,0.0000,True,none,clearing
kraken:105348373,matched,0.0000,0.0000,True,none,clearing
kraken:105348374,matched,0.0000,0.0000,True,none,clearing
kraken:105348375,matched,0.0000,0.0000,True,none,clearing
kraken:105348376,matched,0.0000,0.0000,True,none,clearing
kraken:105348377,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146608,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146607,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146606,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146605,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146604,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146609,broken,1.5826,0.0000,True,price_mismatch,clearing
coinbase:1073146610,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146611,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146612,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146613,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146614,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146617,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146616,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146615,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146618,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146619,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146620,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146621,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146622,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146623,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146624,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146625,matched,0.0000,0.0000,True,none,clearing
coinbase:1073146628,matched,0.0000,0.0000,True,none,clearing
