event_type,entity_type,entity_ref,event_at,details
BREAK_IDENTIFIED,trade_stage,binance:6582455105|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148103|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148106|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582455182|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582455185|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148116|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,coinbase:1073148121|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582455195|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148131|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582455201|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148137|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582455210|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,binance:6582455215|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582455216|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148141|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582455285|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582455340|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582455383|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148149|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582455413|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148155|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582455430|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148190|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,coinbase:1073148191|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,coinbase:1073148192|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148195|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148205|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,coinbase:1073148217|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,coinbase:1073148218|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582455471|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148222|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582455476|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582455531|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582455548|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582455578|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582455587|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148235|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,binance:6582455593|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582455596|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,coinbase:1073148257|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,coinbase:1073148259|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582455602|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148273|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148281|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148283|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,coinbase:1073148294|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582455660|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582455689|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148303|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,kraken:105348554|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,kraken:105348556|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,kraken:105348560|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148305|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,coinbase:1073148309|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148312|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582455706|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148314|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582455722|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582455789|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,coinbase:1073148323|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148327|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148330|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582455858|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582455862|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582455863|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582455879|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582455897|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582455933|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,coinbase:1073148360|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582456105|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148363|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148365|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148368|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,binance:6582456286|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582456331|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582456366|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582456432|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148379|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148384|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148386|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,binance:6582456473|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582456479|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582456480|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,coinbase:1073148403|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582456516|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582456517|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,coinbase:1073148404|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582456522|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582456631|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582456658|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148410|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148420|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148419|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,coinbase:1073148429|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148432|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582456717|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582456738|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148465|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148475|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582456778|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582456780|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148489|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148491|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148502|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148508|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582456808|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,kraken:105348583|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582456810|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148523|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582456817|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582456820|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148525|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148527|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,kraken:105348584|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148541|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,kraken:105348596|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582456828|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582456835|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148557|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,coinbase:1073148560|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148562|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,coinbase:1073148563|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148564|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582456839|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,coinbase:1073148570|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,coinbase:1073148585|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582456864|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582456868|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148618|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148638|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148637|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582456882|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148654|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,coinbase:1073148659|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148660|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148662|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582456906|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582456913|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148666|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582456925|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582456928|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582456951|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148669|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,kraken:105348604|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,coinbase:1073148686|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582456972|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582456974|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582457081|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582457098|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582457100|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457125|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148700|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,coinbase:1073148701|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148704|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457131|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148712|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148715|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148720|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,coinbase:1073148724|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582457191|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582457235|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,coinbase:1073148748|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,coinbase:1073148745|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148743|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148742|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457255|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582457256|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582457313|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,binance:6582457314|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582457315|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,kraken:105348607|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457350|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582457358|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457359|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582457377|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148768|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148769|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148770|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457394|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582457397|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582457428|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582457438|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582457481|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582457499|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148772|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582457528|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582457533|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457557|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,kraken:105348617|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,kraken:105348618|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148780|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,coinbase:1073148781|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582457607|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457641|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457666|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457669|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582457692|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457693|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582457694|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457697|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457703|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148792|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,binance:6582457719|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582457762|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457793|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457810|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457823|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457827|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457830|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,binance:6582457840|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148796|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148795|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148799|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148814|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582457890|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148833|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148835|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582457901|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582457904|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,coinbase:1073148844|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582457971|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,binance:6582457991|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582458020|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,binance:6582458042|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582458047|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582458049|confirm,2026-08-19T00:00:00+00:00,category=QUANTITY
BREAK_IDENTIFIED,trade_stage,binance:6582458150|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148884|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,coinbase:1073148889|confirm,2026-08-19T00:00:00+00:00,category=REFERENCE_DATA
BREAK_IDENTIFIED,trade_stage,coinbase:1073148896|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582458223|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582458243|confirm,2026-08-19T00:00:00+00:00,category=MISSING_RECORD
BREAK_IDENTIFIED,trade_stage,binance:6582458248|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582458249|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582458258|confirm,2026-08-19T00:00:00+00:00,category=TIMING
BREAK_IDENTIFIED,trade_stage,binance:6582458263|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582458299|confirm,2026-08-19T00:00:00+00:00,category=PRICING
BREAK_IDENTIFIED,trade_stage,binance:6582458313|confirm,2026-08-19T00:00:00+00:00,category=PRICING
